targetid,survey,program,spectype,zwarn,zcat_primary,source_id,gaia_ra,gaia_dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,param,feh,alphafe,log10micro,teff,logg,tipo_fgk,parallax_snr
39633395982010202,main,bright,STAR,0,t,860995090054989312,169.6190331898676,60.70256751610455,1.47383729617867,0.043188,5.23727254586558,7.731139154521291,16.548655,17.327808,15.685993,[-1.3748e-01  1.5084e-01         nan  4.1261e+03  4.1393e+00],-0.13748,0.15084,,4126.1,4.1393,K,34.12608354586158
39633275181862568,main,bright,STAR,0,t,1511958990775302912,213.02010807228328,51.74743062043503,1.2065586997871407,0.035413,-8.482778528443562,-38.43339371479741,16.264889,16.77791,15.596803,[-1.0696e+00  4.2337e-01  2.0938e-01  4.7829e+03  4.7611e+00],-1.0696,0.42337,0.20938,4782.9,4.7611,K,34.07106711623248
39633455767619883,main,bright,STAR,0,t,1680585832086069376,190.92522290404256,66.3276271119274,1.6370603115061029,0.048054,-19.48234187815048,-9.812978918308309,16.617617,17.423021,15.737253,[-2.0283e-01  1.8741e-01         nan  4.2116e+03  4.4194e+00],-0.20283,0.18741,,4211.6,4.4194,K,34.06709767149671
39633204642055063,main,bright,STAR,0,t,1401263870941980160,235.920394850018,47.28058545047725,1.6066180161314827,0.047183,-23.921638726052723,-11.909136665554245,16.913618,17.730534,16.02787,[-5.9881e-01  2.9020e-01         nan  4.0187e+03  4.2309e+00],-0.59881,0.2902,,4018.7,4.2309,K,34.05078134352378
39628506560205347,main,bright,STAR,0,t,733662430852692736,165.93653183844884,31.251421535148783,1.8921536210863716,0.055718,-10.068081079527577,1.067268297021742,16.430023,17.238136,15.531324,[-1.1608e-01 -2.0000e-01         nan  4.0895e+03  4.6156e+00],-0.11608,-0.2,,4089.5,4.6156,K,33.95946769601155
39628497194323319,main,bright,STAR,0,t,1369188471060025984,235.6646920475889,30.73173997654444,1.412866247342686,0.041621,-9.313267866259416,6.73072015741382,16.34606,17.109663,15.489478,[ 4.3997e-02 -2.0135e-01         nan  4.2227e+03  4.6810e+00],0.043997,-0.20135,,4222.7,4.681,K,33.945994746466596
39633058692861142,main,bright,STAR,0,t,1487663185415003776,217.52101966675565,38.91429199377203,1.6034105120458295,0.047261,6.40607732186116,8.517945267395366,16.771664,17.607065,15.884546,[-6.8818e-01  1.6767e-01  3.5513e-01  4.2091e+03  4.9919e+00],-0.68818,0.16767,0.35513,4209.1,4.9919,K,33.9267157285252
39627781130161598,main,bright,STAR,0,t,3840036427203666944,145.66238000402493,-0.2955183254502672,1.7872345189577443,0.052954,-14.566955412682663,4.352864951913866,16.301249,17.06392,15.452095,[-4.0314e-01  1.7636e-01         nan  4.2681e+03  4.4968e+00],-0.40314,0.17636,,4268.1,4.4968,K,33.750699077647475
39628507118046812,main,bright,STAR,0,t,1456663554582324736,204.68803080466128,31.25718884573832,1.5209522794424657,0.045066,-17.398905906690135,-11.648432964118946,16.270779,17.023209,15.424431,[ 1.0241e-01 -2.0001e-01         nan  4.2888e+03  4.7544e+00],0.10241,-0.20001,,4288.8,4.7544,K,33.74944036396542
39633474381940271,main,bright,STAR,0,t,1072126091663069696,160.23941135117406,68.27236808548066,1.3713571837457348,0.041176,2.128178670395057,3.958558719910496,16.548351,17.23219,15.749053,[-5.8825e-01  1.7846e-01  3.1613e-01  4.5453e+03  4.7354e+00],-0.58825,0.17846,0.31613,4545.3,4.7354,K,33.30476937404641
39633424411001135,main,bright,STAR,0,t,1052292211863962496,157.40574016491203,63.306426606366514,1.2051951065982187,0.036201,-15.160755956680005,-10.64382724929857,16.195293,16.772825,15.476219,[-1.3249e-01  6.0593e-02         nan  4.7712e+03  4.8731e+00],-0.13249,0.060593,,4771.2,4.8731,K,33.2917628407563
39633536537331718,main,bright,STAR,0,t,1125663791017193728,134.17411019222504,76.70936195543129,1.1406782158628688,0.03429,-1.247684891605746,-4.08872266073087,16.179808,16.70175,15.485312,[-3.3329e-01  1.4347e-01  1.9419e-01  4.9883e+03  4.9112e+00],-0.33329,0.14347,0.19419,4988.3,4.9112,K,33.265623093113696
39633118331666974,main,bright,STAR,0,t,1499015677331850752,209.33394340665703,42.204473282180174,1.2406439357169663,0.037406,3.048873408674741,1.0143812152225404,16.20117,16.784546,15.476229,[-4.3833e-01  1.0283e-01         nan  4.6389e+03  4.7361e+00],-0.43833,0.10283,,4638.9,4.7361,K,33.166976841067374
39633285638260358,main,bright,STAR,0,t,1018929490024136832,143.78200319307336,52.54531522512947,1.33391339029285,0.040259,-25.255728332823505,-11.624862681087016,16.227295,16.832586,15.487096,[-7.3697e-01  2.9464e-01  2.5879e-01  4.5906e+03  4.7414e+00],-0.73697,0.29464,0.25879,4590.6,4.7414,K,33.13329666143843
39633338398409559,main,bright,STAR,0,t,986184105308133888,115.61893018807254,56.36069039123978,2.024204205773925,0.061277,27.668866497923545,-95.23713545361184,16.682606,17.455929,15.829294,[-1.7941e+00  6.4787e-01  4.8523e-01  4.2467e+03  4.3558e+00],-1.7941,0.64787,0.48523,4246.7,4.3558,K,33.03367014987557
39627971383791912,main,bright,STAR,0,t,2664871768007648128,350.1763585705288,7.404705448409111,2.219482499896148,0.067212,3.3365099056565843,8.982150971680433,16.34545,17.379114,15.341477,[-9.3456e-01  2.5864e-01  3.3721e-01  4.1035e+03  4.5162e+00],-0.93456,0.25864,0.33721,4103.5,4.5162,K,33.022116584778736
39627988819514051,main,bright,STAR,0,t,1743061869483676544,318.52372529867125,8.182786375257727,1.9372524382562044,0.058899,-8.194531651163722,-7.208939619888058,16.757708,17.733807,15.785985,[-1.0137e-01  1.4127e-01         nan  4.0478e+03  4.3791e+00],-0.10137,0.14127,,4047.8,4.3791,K,32.8910921790897
39633244693465645,main,bright,STAR,0,t,1589411849714043392,229.64149966174716,49.84554818701974,1.5565583126576443,0.047527,-28.9908441386238,-24.891317564886343,16.815426,17.56845,15.959401,[-1.1492e+00  3.9298e-01  1.0301e-01  4.1886e+03  4.5585e+00],-1.1492,0.39298,0.10301,4188.6,4.5585,K,32.75103231126821
39633175168681432,main,bright,STAR,0,t,1494471498853306752,216.779355835548,45.45891252013169,1.4913018519844576,0.045667,-5.888316885536607,10.38400759564746,16.855825,17.7563,15.930096,[8.6265e-03 8.6583e-02        nan 4.0875e+03 4.3644e+00],0.0086265,0.086583,,4087.5,4.3644,K,32.65600656895477
39632951436119141,main,bright,STAR,0,t,1289434433067846784,224.2035138641031,33.3802125867691,2.5375518570727467,0.077915,-4.634883655802941,-120.12004801186484,17.209995,18.133427,16.255138,[-1.4125e+00  5.1730e-01  3.8482e-01  4.0334e+03  4.6402e+00],-1.4125,0.5173,0.38482,4033.4,4.6402,K,32.56820711124619
39627581187691111,main,bright,STAR,0,t,3185917202991134592,71.38080876993264,-8.46477158450689,1.760254524075988,0.054136,-7.881445118148915,-9.64288543080584,16.747625,17.618982,15.83278,[-3.0195e-01  1.1837e-01         nan  4.1290e+03  4.3539e+00],-0.30195,0.11837,,4129.0,4.3539,K,32.51541532577191
39633240285251862,main,bright,STAR,0,t,1547122781383693184,185.2100996584661,49.59374795366279,1.4169178456062237,0.043582,-28.636465925273903,-3.7735374618670168,16.542374,17.260675,15.712905,[-2.5893e-01  8.3759e-02         nan  4.2817e+03  4.3768e+00],-0.25893,0.083759,,4281.7,4.3768,K,32.511537919467294
39627744866210924,main,bright,STAR,0,t,3839461657500150784,144.236813705358,-1.6956627664979176,1.4700139281494844,0.045374,-4.158108923879814,-1.0452099944328703,16.203173,16.845596,15.431916,[-4.6030e-01  9.8709e-02         nan  4.6107e+03  4.8718e+00],-0.4603,0.098709,,4610.7,4.8718,K,32.39771517057091
39627645901606710,main,bright,STAR,0,t,2445825377894636160,355.93382081762377,-6.052194395738096,1.4296976292118508,0.044287,-16.584258553229283,-18.686416724151485,16.185438,16.76921,15.456253,[-9.6429e-01  3.9388e-01  1.2805e-01  4.6141e+03  4.8608e+00],-0.96429,0.39388,0.12805,4614.1,4.8608,K,32.28255761762709
39628481620874249,main,bright,STAR,0,t,1320308547776188160,241.62818734631423,30.03364108262038,1.3223536593638918,0.041016,-2.9112876404087986,-8.888323805754112,16.400679,17.075153,15.606997,[-1.9887e-01  2.0501e-01         nan  4.4537e+03  4.5098e+00],-0.19887,0.20501,,4453.7,4.5098,K,32.23994683450098
39633208131717998,main,bright,STAR,0,t,1545927646600920704,182.46670304528817,47.51961303409082,1.7567017004384764,0.0546,17.319837530312924,-11.433057075565928,16.712751,17.546307,15.810225,[-1.2096e+00  3.3148e-01  2.6151e-01  4.0887e+03  4.5915e+00],-1.2096,0.33148,0.26151,4088.7,4.5915,K,32.17402381755451
39633464802149210,main,bright,STAR,0,t,1102914070805739264,104.8954794082724,67.2519858229488,2.271009646818074,0.070647,-4.0381267705322434,-13.85988795771907,17.355944,18.538431,16.28941,[-5.5485e-01  1.8474e-01  1.2325e-01  4.0436e+03  4.9990e+00],-0.55485,0.18474,0.12325,4043.6,4.999,K,32.145875222133625
39627744769738366,main,bright,STAR,0,t,3841623189986638336,138.33170822504448,-1.6611894305250694,1.993213612436869,0.062106,-7.1493096639655285,-9.09260585560449,16.556116,17.42434,15.643867,[-4.1516e-01  1.8340e-01         nan  4.0710e+03  4.4069e+00],-0.41516,0.1834,,4071.0,4.4069,K,32.09373671524279
39632966690799713,main,bright,STAR,0,t,1370957894507038336,236.9913828112685,34.16183279712726,1.3816169605585464,0.043311,4.572437507726649,-0.9409019164761732,16.734543,17.490053,15.88631,[-3.6533e-01  1.2329e-01         nan  4.2139e+03  4.3485e+00],-0.36533,0.12329,,4213.9,4.3485,K,31.899909042934738
39633212489597588,main,bright,STAR,0,t,1510137100007951232,206.3769186760444,47.79049156192145,1.17550061441441,0.036859,-3.472598278880115,-2.8040927312828927,16.32848,16.862946,15.643293,[-4.0419e-01  9.9701e-02         nan  4.8809e+03  4.9156e+00],-0.40419,0.099701,,4880.9,4.9156,K,31.89182057067229
39633170986960019,main,bright,STAR,0,t,1586790137253334400,222.8957044407492,45.29889708801246,1.0112598602541862,0.031874,9.282638567793564,-16.997400279407202,16.189592,16.638191,15.58142,[-7.8013e-01  3.4424e-01  3.5279e-02  5.1680e+03  4.8638e+00],-0.78013,0.34424,0.035279,5168.0,4.8638,K,31.726794887814087
39627812792964044,main,bright,STAR,0,t,4417762820470363648,232.9942171705244,0.947921434249448,2.089683071094285,0.06592,0.7080538451892654,-5.710952187954103,16.533623,17.55183,15.537271,[-5.8632e-01  1.9303e-01  6.6028e-02  4.0857e+03  4.9961e+00],-0.58632,0.19303,0.066028,4085.7,4.9961,K,31.700289306648738
39633514651452174,main,bright,STAR,0,t,1690821426347324416,183.6402126992249,73.2111520993515,1.2518778627117075,0.039507,-9.072548791626453,4.081885996169556,16.399555,17.098627,15.597534,[-2.1826e-01  2.9871e-02  1.7233e-01  4.5169e+03  4.9090e+00],-0.21826,0.029871,0.17233,4516.9,4.909,K,31.68749494296473
39633289715122548,main,bright,STAR,0,t,1548908113386553472,182.08629466120115,52.8678093965223,1.3723115813761009,0.043859,-4.750428023837976,-10.555742354763094,16.522,17.216904,15.711546,[-3.1579e-01  1.9203e-01         nan  4.2656e+03  4.2029e+00],-0.31579,0.19203,,4265.6,4.2029,K,31.289167135048697
39627685428727308,main,bright,STAR,0,t,3636185287786969600,199.18208581853912,-4.199893159828779,1.5479862874700254,0.049496,-14.16117752796934,5.262443358833563,16.215258,16.904352,15.40816,[-2.3445e-01  1.7006e-01         nan  4.2918e+03  4.2821e+00],-0.23445,0.17006,,4291.8,4.2821,K,31.274977522830643
39632946361008285,main,bright,STAR,0,t,1292574260319614208,222.40242436792687,33.34973135861223,1.2153333209077488,0.038914,-9.33340059247017,-5.908515314014347,16.311087,16.917578,15.566591,[-4.1036e-01  2.4228e-01         nan  4.6011e+03  4.7854e+00],-0.41036,0.24228,,4601.1,4.7854,K,31.231261780021303
39627815485707061,main,bright,STAR,0,t,2513356759302101120,33.39186796471446,1.3458305860231137,1.6765580019588542,0.053724,17.07977269783872,-15.136604620766429,16.48026,17.202566,15.652696,[-8.0059e-01  3.7533e-01         nan  4.2365e+03  4.2779e+00],-0.80059,0.37533,,4236.5,4.2779,K,31.20687219787905
39627917893829077,main,bright,STAR,0,t,2561950401541174144,23.870424828449632,5.419958953300933,1.8892933171163464,0.060724,9.778678654797131,-11.979173834403095,16.300123,17.121237,15.413715,[-5.6891e-01  1.0926e-01  2.4048e-01  4.2601e+03  4.9967e+00],-0.56891,0.10926,0.24048,4260.1,4.9967,K,31.11279423483872
39627667254808560,main,bright,STAR,0,t,3678476662519832704,193.24703696222448,-5.099769579390332,1.9816970899448,0.063816,-35.37393166546775,-12.330553563399288,16.734276,17.564188,15.838155,[-6.7544e-01  2.4990e-01         nan  4.0012e+03  4.1994e+00],-0.67544,0.2499,,4001.2,4.1994,K,31.05329525424345
39633278872848229,main,bright,STAR,0,t,1560543798266620544,208.11643895152952,51.98128059363853,1.3000303450723902,0.041893,-22.104107022778614,0.914532237712134,16.683714,17.439075,15.828558,[-1.8368e-03  1.1961e-01         nan  4.2760e+03  4.2835e+00],-0.0018368,0.11961,,4276.0,4.2835,K,31.032161580034618
39633419113597902,main,bright,STAR,0,t,1583864508610130560,186.93076786156723,62.85572511132235,1.3755486555243324,0.044466,-14.566231310929965,-16.30008355523936,16.450644,17.165573,15.633258,[-4.8454e-01  1.7251e-01  2.3833e-01  4.4092e+03  4.8120e+00],-0.48454,0.17251,0.23833,4409.2,4.812,K,30.934841351242127
39633252406790989,main,bright,STAR,0,t,1591736771347321344,222.38892375479503,50.23696989592869,1.4296039918912802,0.046254,9.813933079081195,-22.80610971482821,16.862917,17.628437,16.017038,[-4.4413e-01  1.0723e-01         nan  4.2593e+03  4.4617e+00],-0.44413,0.10723,,4259.3,4.4617,K,30.907683484483073
39627671071623038,main,bright,STAR,0,t,3245606081490757760,61.26195631707967,-4.761231210511745,1.7223893304937823,0.055802,5.5483890348187295,21.15221885905052,16.463137,17.250895,15.598357,[-2.6347e-01 -2.0013e-01         nan  4.2326e+03  4.7588e+00],-0.26347,-0.20013,,4232.6,4.7588,K,30.866085991430097
39633371705378823,main,bright,STAR,0,t,1578121961241490048,191.7997225782813,58.759427245011,1.634289997036692,0.053066,-5.8641759430648825,-6.2085828329946455,16.92164,17.736803,16.035,[-7.1341e-01  1.3446e-01  2.1826e-01  4.2166e+03  4.9958e+00],-0.71341,0.13446,0.21826,4216.6,4.9958,K,30.797308955577808
39633049192763009,main,bright,STAR,0,t,1485236528893113472,213.0660257008736,38.58095248057259,1.169211878453409,0.038177,1.9616884676259216,-7.040090591351091,16.423077,17.056696,15.64979,[-5.9514e-01  7.0341e-02         nan  4.5011e+03  4.7718e+00],-0.59514,0.070341,,4501.1,4.7718,K,30.62608058394868
39633216696484814,main,bright,STAR,0,t,1591210242716534400,219.23708841234875,47.948595166836704,1.1615607187240682,0.037983,-0.9875045911081444,3.003847333763824,16.417631,17.021862,15.691507,[-4.2050e-01  2.1804e-01 -2.8552e-01  4.6188e+03  4.6767e+00],-0.4205,0.21804,-0.28552,4618.8,4.6767,K,30.581068339100863
39627933412757313,main,bright,STAR,0,t,4429066933875576320,232.8798014006701,6.001736024421992,1.3653393375218548,0.044674,-55.3732878197295,-9.351089953433378,16.275269,16.773928,15.617599,[-1.5250e+00  5.3965e-01  1.4194e-01  4.9382e+03  4.9289e+00],-1.525,0.53965,0.14194,4938.2,4.9289,K,30.56228091332441
39633015655108138,main,bright,STAR,0,t,1481100715905480576,215.1785858568708,36.78485164632135,1.224908566855613,0.04013,-7.084434780518716,0.1158058174454193,16.296618,16.965462,15.513338,[ 6.9300e-01 -7.5287e-03         nan  4.4113e+03  4.5684e+00],0.693,-0.0075287,,4411.3,4.5684,K,30.52351275493678
39627450270879782,main,bright,STAR,0,t,5146381138650639872,37.97050486367771,-13.963656398883373,1.5904033912573745,0.052257,11.614293595807888,5.993342534256913,16.310173,17.016464,15.491808,[-3.2336e-01 -2.0177e-01         nan  4.3186e+03  4.9892e+00],-0.32336,-0.20177,,4318.6,4.9892,K,30.434265098596832
39628112186575823,main,bright,STAR,0,t,4458254672626790400,242.53325864874765,13.445514142240464,1.5254245940584732,0.050191,11.701655076658948,-4.988415931936915,16.44762,17.231678,15.574512,[-1.1893e-01 -2.0024e-01         nan  4.2078e+03  4.7637e+00],-0.11893,-0.20024,,4207.8,4.7637,K,30.392392940138137
39633437916660647,main,bright,STAR,0,t,864099492417092480,173.79219119170995,64.45548069287695,1.532076125947744,0.050513,4.575093843524337,-6.825147350639533,16.694778,17.532154,15.809731,[-1.3226e-01  8.8305e-02         nan  4.1380e+03  4.3643e+00],-0.13226,0.088305,,4138.0,4.3643,K,30.33033329930402
39627824180496834,main,bright,STAR,0,t,3702416329191577984,191.6165017721095,1.5133810360526152,1.5947205443668646,0.052669,-24.024160230717666,-5.468062608782688,16.315329,17.034283,15.491524,[-1.4323e-01  7.7988e-02         nan  4.3880e+03  4.5757e+00],-0.14323,0.077988,,4388.0,4.5757,K,30.278162569383596
39633001004401454,main,bright,STAR,0,t,1482682706979208960,212.42242597892715,35.97828767645702,1.044566984030595,0.034764,1.1782803174085223,-0.4399035795155049,16.163048,16.672138,15.49614,[-3.7799e-01  1.6296e-01  1.0457e-01  4.9113e+03  4.7910e+00],-0.37799,0.16296,0.10457,4911.3,4.791,K,30.047376137112956
39628517754800392,main,bright,STAR,0,t,1276618010138347136,226.7628048844387,31.736789454843567,1.2320183044503146,0.041435,-16.57855331333061,-4.04662404253013,16.263426,16.851725,15.533794,[-1.7334e-01  6.1139e-02         nan  4.7800e+03  4.8243e+00],-0.17334,0.061139,,4780.0,4.8243,K,29.733759006885837
39632971623301914,main,bright,STAR,0,t,1373984368981844864,232.388748103916,34.51145885105457,1.4807436396582092,0.049893,-2.8836696300054268,6.361478747935712,16.81551,17.647472,15.921658,[-1.8530e-01  1.3388e-01         nan  4.1516e+03  4.3213e+00],-0.1853,0.13388,,4151.6,4.3213,K,29.678384536071377
39633507114290780,main,bright,STAR,0,t,1122708471264396800,126.99198604234051,72.32130388159578,1.885370312367514,0.063602,3.2436183170212973,5.860140139472882,17.139185,18.12881,16.182953,[-9.3416e-01  2.8989e-01  2.5913e-01  4.0947e+03  4.8832e+00],-0.93416,0.28989,0.25913,4094.7,4.8832,K,29.64325512354193
39633191845233136,main,bright,STAR,0,t,1551628339513835520,203.22672719609784,46.41113165970152,1.128022096501342,0.038113,-13.753688198212052,-4.219791967865556,16.242144,16.84868,15.502773,[-2.3801e-02  8.4502e-03  2.2434e-01  4.7759e+03  4.9956e+00],-0.023801,0.0084502,0.22434,4775.9,4.9956,K,29.596780534236142
39627740135032761,main,bright,STAR,0,t,3650198597842785536,222.09010246874723,-1.971838387838423,1.5478634508898177,0.052365,6.02689880433264,-3.9111743223625073,16.30799,17.07804,15.436929,[-2.1972e-01  1.6714e-01         nan  4.2194e+03  4.1108e+00],-0.21972,0.16714,,4219.4,4.1108,K,29.559122522482912
39627908683138164,main,bright,STAR,0,t,3705590722340345984,193.3353336208528,4.989069946817526,1.6315931352062236,0.055504,-21.942872666934917,-24.039356094282272,16.314428,17.010096,15.508974,[-5.9772e-01  2.4476e-01         nan  4.3142e+03  4.3830e+00],-0.59772,0.24476,,4314.2,4.383,K,29.39595588076938
39633325517701388,main,bright,STAR,0,t,1564524683193291008,197.94112916445297,55.22958470936639,1.4658372875790235,0.049873,-7.889192428831391,0.3371010045256822,16.834528,17.658113,15.93558,[-2.8131e-01  1.9328e-01         nan  4.0759e+03  4.1447e+00],-0.28131,0.19328,,4075.9,4.1447,K,29.39139990734513
39633191929120696,main,bright,STAR,0,t,1508887882999946880,210.6173758045446,46.39022944595358,1.569512359897953,0.053418,-1.0825217835384735,3.2995954252326958,16.649391,17.459934,15.767531,[-1.0473e-01 -2.0001e-01         nan  4.1145e+03  4.7362e+00],-0.10473,-0.20001,,4114.5,4.7362,K,29.381713278257386
39633447764888987,main,bright,STAR,0,t,1089747247263821824,113.61322341528724,65.43148255483645,1.1998237657612454,0.040904,-2.753199511140788,-5.58923872465,16.334053,16.943375,15.594704,[-4.0408e-02 -1.0144e-02         nan  4.8011e+03  4.9504e+00],-0.040408,-0.010144,,4801.1,4.9504,K,29.33267567380318
