wavelength,flux,ivar,model
3781.6000000000413,25.096872329711914,0.03483320772647858,19.262746810913086
3782.4000000000415,20.699079513549805,0.04422164335846901,19.443553924560547
3783.2000000000417,19.65443229675293,0.034203145653009415,19.58773422241211
3784.000000000042,23.224546432495117,0.03995078057050705,19.68832778930664
3784.800000000042,21.462892532348633,0.04476660490036011,19.744632720947266
3785.600000000042,13.864693641662598,0.04716988280415535,19.782917022705078
3786.4000000000424,17.738466262817383,0.04848954826593399,19.79012680053711
3787.2000000000426,8.296292304992676,0.05001819133758545,19.76177406311035
3788.0000000000427,27.826339721679688,0.03868784010410309,19.711463928222656
3788.800000000043,18.40650749206543,0.05907373130321503,19.672054290771484
3789.600000000043,21.0078125,0.04040297865867615,19.681432723999023
3790.4000000000433,16.47410774230957,0.05101298168301582,19.741676330566406
3791.2000000000435,21.247390747070312,0.04510253667831421,19.848649978637695
3792.0000000000437,21.011415481567383,0.04824568331241608,19.924442291259766
3792.800000000044,17.538619995117188,0.039993781596422195,19.882047653198242
3793.600000000044,28.619548797607422,0.0385722890496254,19.66286849975586
3794.400000000044,23.736373901367188,0.040169987827539444,19.278961181640625
3795.2000000000444,18.216045379638672,0.049130119383335114,18.808135986328125
3796.0000000000446,16.498380661010742,0.03817504644393921,18.374420166015625
3796.8000000000447,18.65821075439453,0.03684190288186073,18.058870315551758
3797.600000000045,18.52245330810547,0.050276465713977814,17.921913146972656
3798.400000000045,17.59958267211914,0.048112448304891586,17.990259170532227
3799.2000000000453,16.96741485595703,0.034885555505752563,18.171222686767578
3800.0000000000455,28.091148376464844,0.0307700764387846,18.353925704956055
3800.8000000000457,27.710554122924805,0.04853122681379318,18.466163635253906
3801.600000000046,13.540262222290039,0.05124726891517639,18.489500045776367
3802.400000000046,19.921428680419922,0.03322984278202057,18.46041488647461
3803.200000000046,17.40123748779297,0.040408164262771606,18.477506637573242
3804.0000000000464,14.729212760925293,0.03741208463907242,18.66199493408203
3804.8000000000466,9.577762603759766,0.045731689780950546,19.058717727661133
3805.6000000000467,18.896791458129883,0.042020369321107864,19.62302589416504
3806.400000000047,28.505014419555664,0.041497454047203064,20.306856155395508
3807.200000000047,20.653608322143555,0.04497214034199715,20.970481872558594
3808.0000000000473,22.231197357177734,0.04303637519478798,21.46257972717285
3808.8000000000475,24.2002010345459,0.03964804485440254,21.675426483154297
3809.6000000000477,16.463369369506836,0.04043681174516678,21.571231842041016
3810.400000000048,22.094757080078125,0.03940458223223686,21.11398696899414
3811.200000000048,20.526103973388672,0.05265187844634056,20.34247589111328
3812.000000000048,16.192806243896484,0.0599677711725235,19.39447021484375
3812.8000000000484,8.575522422790527,0.03894226253032684,18.41699981689453
3813.6000000000486,14.863167762756348,0.03571349009871483,17.67160415649414
3814.4000000000487,8.742743492126465,0.055720578879117966,17.413307189941406
3815.200000000049,1.5399283170700073,0.05372539162635803,17.804616928100586
3816.000000000049,18.64691925048828,0.05284217745065689,18.92829704284668
3816.8000000000493,16.608552932739258,0.05551079660654068,20.806339263916016
3817.6000000000495,27.93072509765625,0.04030197486281395,23.507596969604492
3818.4000000000497,22.361492156982422,0.04729510843753815,26.99835777282715
