wavelength,flux,ivar,mask,redshift
3846.400000000056,29.661945343017578,0.06760560721158981,0,-2.628611585589587e-05
3847.200000000056,33.38804244995117,0.08133619278669357,0,-2.628611585589587e-05
3848.0000000000564,34.715213775634766,0.08988776803016663,0,-2.628611585589587e-05
3848.8000000000566,31.1878662109375,0.07415822893381119,0,-2.628611585589587e-05
3849.6000000000568,40.45893859863281,0.06968074291944504,0,-2.628611585589587e-05
3850.400000000057,38.95366287231445,0.08699575066566467,0,-2.628611585589587e-05
3851.200000000057,28.977500915527344,0.09062880277633667,0,-2.628611585589587e-05
3852.0000000000573,28.996198654174805,0.09140980243682861,0,-2.628611585589587e-05
3852.8000000000575,34.19467544555664,0.08364130556583405,0,-2.628611585589587e-05
3853.6000000000577,41.54913330078125,0.07658593356609344,0,-2.628611585589587e-05
3854.400000000058,39.23951721191406,0.08476335555315018,0,-2.628611585589587e-05
3855.200000000058,29.203413009643555,0.09470420330762863,0,-2.628611585589587e-05
3856.000000000058,35.42851638793945,0.0891113132238388,0,-2.628611585589587e-05
3856.8000000000584,23.23342514038086,0.09554389119148254,0,-2.628611585589587e-05
3857.6000000000586,29.693370819091797,0.08895032852888107,0,-2.628611585589587e-05
3858.4000000000588,35.54143524169922,0.09432415664196014,0,-2.628611585589587e-05
3859.200000000059,26.86269187927246,0.10483948886394501,0,-2.628611585589587e-05
3860.000000000059,18.911083221435547,0.1138862743973732,0,-2.628611585589587e-05
3860.8000000000593,14.724836349487305,0.14173632860183716,0,-2.628611585589587e-05
3861.6000000000595,21.850847244262695,0.1278572529554367,0,-2.628611585589587e-05
3862.4000000000597,27.663970947265625,0.10071535408496857,0,-2.628611585589587e-05
3863.20000000006,35.52077865600586,0.09338872879743576,0,-2.628611585589587e-05
3864.00000000006,42.827518463134766,0.07521272450685501,0,-2.628611585589587e-05
3864.80000000006,38.4876594543457,0.09334707260131836,0,-2.628611585589587e-05
3865.6000000000604,39.68682098388672,0.0872008204460144,0,-2.628611585589587e-05
3866.4000000000606,35.233612060546875,0.08603925257921219,0,-2.628611585589587e-05
3867.2000000000608,37.210426330566406,0.09264042228460312,0,-2.628611585589587e-05
3868.000000000061,35.71886444091797,0.10930843651294708,0,-2.628611585589587e-05
3868.800000000061,34.060184478759766,0.10442902892827988,0,-2.628611585589587e-05
3869.6000000000613,39.94489288330078,0.09663055092096329,0,-2.628611585589587e-05
3870.4000000000615,34.967960357666016,0.1080952137708664,0,-2.628611585589587e-05
3871.2000000000617,32.91984558105469,0.11109321564435959,0,-2.628611585589587e-05
3872.000000000062,28.863569259643555,0.09696345776319504,0,-2.628611585589587e-05
3872.800000000062,21.829301834106445,0.10978642106056213,0,-2.628611585589587e-05
3873.600000000062,21.384254455566406,0.1150471568107605,0,-2.628611585589587e-05
3874.4000000000624,25.496871948242188,0.11638633161783218,0,-2.628611585589587e-05
3875.2000000000626,32.98262405395508,0.10136312246322632,0,-2.628611585589587e-05
3876.0000000000628,38.97434997558594,0.11064080893993378,0,-2.628611585589587e-05
3876.800000000063,32.16230010986328,0.09510383754968643,0,-2.628611585589587e-05
3877.600000000063,35.369258880615234,0.0939796045422554,0,-2.628611585589587e-05
3878.4000000000633,32.43488693237305,0.10183780640363693,0,-2.628611585589587e-05
3879.2000000000635,26.711288452148438,0.09957814961671829,0,-2.628611585589587e-05
3880.0000000000637,23.155364990234375,0.1152108833193779,0,-2.628611585589587e-05
3880.800000000064,35.27568435668945,0.10107169300317764,0,-2.628611585589587e-05
